mission_time,target_altitude,current_altitude,error,velocity_cmd,proportional,integral,derivative
19.809725046157837,1.5,1.61,-0.1100000000000001,-0.05989999999999973,-0.1100000000000001,0.050100000000000366,0.0
19.859796047210693,1.5,1.61,-0.1100000000000001,-0.06017499999999973,-0.1100000000000001,0.04982500000000037,0.0
19.908311128616333,1.5,1.61,-0.1100000000000001,-0.06044999999999973,-0.1100000000000001,0.049550000000000365,0.0
19.95399498939514,1.5,1.61,-0.1100000000000001,-0.06072499999999974,-0.1100000000000001,0.04927500000000036,0.0
20.002902030944824,1.5,1.61,-0.1100000000000001,-0.06099999999999974,-0.1100000000000001,0.049000000000000356,0.0
20.053231954574585,1.5,1.62,-0.1200000000000001,-0.27129999999999993,-0.1200000000000001,0.048700000000000354,-0.20000000000000018
20.104007959365845,1.5,1.62,-0.1200000000000001,-0.07159999999999975,-0.1200000000000001,0.04840000000000036,0.0
20.15328311920166,1.5,1.62,-0.1200000000000001,-0.07189999999999974,-0.1200000000000001,0.04810000000000036,0.0
20.199985027313232,1.5,1.61,-0.1100000000000001,0.13782500000000042,-0.1100000000000001,0.04782500000000035,0.20000000000000018
20.26057505607605,1.5,1.62,-0.1200000000000001,-0.2724749999999999,-0.1200000000000001,0.04752500000000035,-0.20000000000000018
20.309665203094482,1.5,1.62,-0.1200000000000001,-0.07277499999999976,-0.1200000000000001,0.04722500000000035,0.0
20.360021114349365,1.5,1.62,-0.1200000000000001,-0.07307499999999975,-0.1200000000000001,0.046925000000000355,0.0
20.40795397758484,1.5,1.62,-0.1200000000000001,-0.07337499999999975,-0.1200000000000001,0.046625000000000354,0.0
20.456937074661255,1.5,1.6,-0.10000000000000009,0.3463750000000006,-0.10000000000000009,0.04637500000000035,0.40000000000000036
20.505713939666748,1.5,1.6,-0.10000000000000009,-0.053874999999999736,-0.10000000000000009,0.04612500000000035,0.0
20.55363416671753,1.5,1.62,-0.1200000000000001,-0.4741750000000001,-0.1200000000000001,0.04582500000000035,-0.40000000000000036
20.60326099395752,1.5,1.62,-0.1200000000000001,-0.07447499999999976,-0.1200000000000001,0.04552500000000035,0.0
20.652945041656494,1.5,1.61,-0.1100000000000001,0.13525000000000043,-0.1100000000000001,0.045250000000000346,0.20000000000000018
20.70350694656372,1.5,1.61,-0.1100000000000001,-0.06502499999999975,-0.1100000000000001,0.04497500000000035,0.0
20.75045609474182,1.5,1.6,-0.10000000000000009,0.14472500000000044,-0.10000000000000009,0.04472500000000035,0.20000000000000018
20.809298038482666,1.5,1.6,-0.10000000000000009,-0.05552499999999974,-0.10000000000000009,0.04447500000000035,0.0
20.859162092208862,1.5,1.6,-0.10000000000000009,-0.05577499999999974,-0.10000000000000009,0.04422500000000035,0.0
20.90746808052063,1.5,1.6,-0.10000000000000009,-0.05602499999999974,-0.10000000000000009,0.04397500000000035,0.0
20.955916166305542,1.5,1.59,-0.09000000000000008,0.15375000000000044,-0.09000000000000008,0.043750000000000344,0.20000000000000018
21.006051063537598,1.5,1.59,-0.09000000000000008,-0.04647499999999973,-0.09000000000000008,0.04352500000000035,0.0
21.054871082305908,1.5,1.59,-0.09000000000000008,-0.04669999999999973,-0.09000000000000008,0.04330000000000035,0.0
21.10322594642639,1.5,1.59,-0.09000000000000008,-0.046924999999999724,-0.09000000000000008,0.043075000000000356,0.0
21.162163972854614,1.5,1.6,-0.10000000000000009,-0.25717499999999993,-0.10000000000000009,0.042825000000000356,-0.20000000000000018
21.209556102752686,1.5,1.6,-0.10000000000000009,-0.05742499999999973,-0.10000000000000009,0.042575000000000356,0.0
21.25792908668518,1.5,1.59,-0.09000000000000008,0.15235000000000046,-0.09000000000000008,0.04235000000000036,0.20000000000000018
21.302372217178345,1.5,1.59,-0.09000000000000008,-0.04787499999999972,-0.09000000000000008,0.04212500000000036,0.0
21.35231590270996,1.5,1.59,-0.09000000000000008,-0.04809999999999972,-0.09000000000000008,0.04190000000000036,0.0
21.40084409713745,1.5,1.59,-0.09000000000000008,-0.048324999999999715,-0.09000000000000008,0.041675000000000365,0.0
21.461769104003906,1.5,1.61,-0.1100000000000001,-0.4686000000000001,-0.1100000000000001,0.04140000000000036,-0.40000000000000036
21.512260913848877,1.5,1.61,-0.1100000000000001,-0.06887499999999974,-0.1100000000000001,0.041125000000000356,0.0
21.559415102005005,1.5,1.61,-0.1100000000000001,-0.06914999999999974,-0.1100000000000001,0.04085000000000036,0.0
