mission_time,step_index,velocity_cmd,step_time_remaining,height_sonar,height_baro,velocity_z,ax,ay,az,battery
0.0010199546813964844,0,0.0,2.9999969005584717,0.8,-131.07,0.0,0.03,-0.18,-10.19,67
0.06111788749694824,0,0.0,2.93989896774292,0.81,-131.07,0.0,0.04,-0.11,-10.02,67
0.11020493507385254,0,0.0,2.8908119201660156,0.81,-131.0,0.0,-0.05,-0.03,-10.0,67
0.15921473503112793,0,0.0,2.8418021202087402,0.81,-131.0,0.0,-0.05,-0.03,-10.0,67
0.20605182647705078,0,0.0,2.7949650287628174,0.81,-131.01,0.0,-0.11,0.02,-9.82,67
0.2547738552093506,0,0.0,2.7462430000305176,0.81,-131.01,0.0,-0.11,0.02,-9.82,67
0.3026459217071533,0,0.0,2.698370933532715,0.81,-131.04,0.0,0.01,-0.09,-9.98,67
0.3527491092681885,0,0.0,2.6482677459716797,0.81,-131.04,0.0,0.01,-0.09,-9.98,67
0.40108489990234375,0,0.0,2.5999319553375244,0.81,-131.04,0.0,0.0,0.09,-10.04,67
0.45086002349853516,0,0.0,2.550156831741333,0.81,-131.04,0.0,0.0,0.09,-10.04,67
0.5102229118347168,0,0.0,2.4907939434051514,0.81,-130.98,0.0,-0.01,0.05,-9.92,67
0.557548999786377,0,0.0,2.443467855453491,0.81,-130.98,0.0,-0.01,0.05,-9.92,67
0.6078479290008545,0,0.0,2.3931689262390137,0.81,-130.99,0.0,0.0,0.0,-10.02,67
0.6561028957366943,0,0.0,2.344913959503174,0.81,-130.99,0.0,0.0,0.0,-10.02,67
0.7044868469238281,0,0.0,2.29653000831604,0.82,-131.04,0.0,-0.46,0.19,-10.02,67
0.7519538402557373,0,0.0,2.249063014984131,0.82,-131.04,0.0,-0.46,0.19,-10.02,67
0.801037073135376,0,0.0,2.199979782104492,0.81,-130.99,0.0,0.04,-0.16,-9.53,67
0.8608088493347168,0,0.0,2.1402080059051514,0.81,-130.99,0.0,0.04,-0.16,-9.53,67
0.9081809520721436,0,0.0,2.0928359031677246,0.82,-130.97,0.0,-0.08,-0.1,-9.82,67
0.9550299644470215,0,0.0,2.0459868907928467,0.82,-130.97,0.0,-0.08,-0.1,-9.82,67
1.0045838356018066,0,0.0,1.9964330196380615,0.82,-130.97,0.0,-0.08,-0.1,-9.82,67
1.0507667064666748,0,0.0,1.9502501487731934,0.81,-131.04,0.0,-0.14,0.02,-10.0,67
1.1007938385009766,0,0.0,1.9002230167388916,0.81,-131.06,0.0,-0.46,0.12,-9.89,67
1.1598069667816162,0,0.0,1.841209888458252,0.81,-131.06,0.0,-0.46,0.12,-9.89,67
1.2080028057098389,0,0.0,1.7930140495300293,0.81,-131.02,0.0,0.05,-0.08,-9.99,67
1.2564599514007568,0,0.0,1.7445569038391113,0.81,-131.02,0.0,0.05,-0.08,-9.99,67
1.3058948516845703,0,0.0,1.6951220035552979,0.81,-130.94,0.0,-0.19,0.15,-10.17,67
1.3527288436889648,0,0.0,1.6482880115509033,0.81,-130.94,0.0,-0.19,0.15,-10.17,67
1.402047872543335,0,0.0,1.5989689826965332,0.81,-131.04,0.0,0.09,-0.21,-10.11,67
1.4514110088348389,0,0.0,1.5496058464050293,0.81,-131.04,0.0,0.09,-0.21,-10.11,67
1.507847785949707,0,0.0,1.4931690692901611,0.81,-130.98,0.0,0.02,-0.1,-10.03,67
1.5570018291473389,0,0.0,1.4440150260925293,0.81,-130.98,0.0,0.02,-0.1,-10.03,67
1.605802059173584,0,0.0,1.3952147960662842,0.81,-131.04,0.0,-0.28,0.03,-9.95,67
1.6527297496795654,0,0.0,1.3482871055603027,0.81,-131.04,0.0,-0.28,0.03,-9.95,67
1.7124919891357422,0,0.0,1.288524866104126,0.81,-131.0,0.0,-0.19,-0.1,-9.87,67
1.7589879035949707,0,0.0,1.2420289516448975,0.81,-131.0,0.0,-0.19,-0.1,-9.87,67
1.8077878952026367,0,0.0,1.1932289600372314,0.81,-131.0,0.0,0.0,-0.1,-9.96,67
1.8559679985046387,0,0.0,1.1450488567352295,0.81,-131.0,0.0,0.0,-0.1,-9.96,67
1.9056997299194336,0,0.0,1.0953171253204346,0.81,-131.0,0.0,0.0,-0.1,-9.96,67
1.9585800170898438,0,0.0,1.0424368381500244,0.82,-131.03,0.0,0.09,-0.01,-10.09,67
2.0088987350463867,0,0.0,0.9921181201934814,0.82,-131.03,0.0,0.09,-0.01,-10.09,67
2.0560028553009033,0,0.0,0.9450139999389648,0.82,-131.03,0.0,-0.23,-0.06,-9.98,67
2.1063458919525146,0,0.0,0.8946709632873535,0.82,-131.03,0.0,-0.23,-0.06,-9.98,67
2.1576759815216064,0,0.0,0.8433408737182617,0.82,-131.04,0.0,-0.14,-0.09,-10.02,67
2.2071309089660645,0,0.0,0.7938859462738037,0.82,-131.04,0.0,-0.14,-0.09,-10.02,67
2.2592339515686035,0,0.0,0.7417829036712646,0.82,-131.0,0.0,-0.32,0.13,-10.05,67
2.309724807739258,0,0.0,0.6912920475006104,0.82,-131.0,0.0,-0.32,0.13,-10.05,67
2.3593788146972656,0,0.0,0.6416380405426025,0.82,-130.99,0.0,-0.17,-0.02,-9.95,67
2.4062740802764893,0,0.0,0.5947427749633789,0.82,-130.99,0.0,-0.17,-0.02,-9.95,67
2.4528839588165283,0,0.0,0.5481328964233398,0.83,-130.96,0.0,-0.12,0.04,-10.2,67
2.5012989044189453,0,0.0,0.49971795082092285,0.83,-130.96,0.0,-0.12,0.04,-10.2,67
2.5517640113830566,0,0.0,0.4492528438568115,0.83,-130.92,0.0,-0.06,0.0,-9.84,67
2.601369857788086,0,0.0,0.3996469974517822,0.83,-130.92,0.0,-0.06,0.0,-9.84,67
2.659925937652588,0,0.0,0.3410909175872803,0.83,-130.9,0.0,-0.36,0.1,-10.03,67
2.710186004638672,0,0.0,0.2908308506011963,0.83,-130.9,0.0,-0.36,0.1,-10.03,67
2.7610690593719482,0,0.0,0.23994779586791992,0.84,-130.91,0.0,0.05,0.11,-10.22,67
2.8091230392456055,0,0.0,0.1918938159942627,0.83,-130.92,0.0,0.21,-0.2,-9.73,67
2.857300043106079,0,0.0,0.14371681213378906,0.83,-130.92,0.0,0.21,-0.2,-9.73,67
2.9036378860473633,0,0.0,0.09737896919250488,0.83,-130.93,0.0,-0.03,-0.05,-9.9,67
2.954115867614746,0,0.0,0.04690098762512207,0.83,-130.93,0.0,-0.03,-0.05,-9.9,67
3.004495859146118,1,0.2,3.499997854232788,0.83,-130.9,0.0,-0.41,0.18,-9.97,67
3.0527617931365967,1,0.2,3.4517319202423096,0.83,-130.9,0.0,-0.41,0.18,-9.97,67
3.109173059463501,1,0.2,3.3953206539154053,0.83,-130.9,0.0,-0.41,0.18,-9.97,67
3.156721830368042,1,0.2,3.3477718830108643,0.83,-130.9,0.0,-0.03,0.02,-10.01,67
3.2062647342681885,1,0.2,3.2982289791107178,0.83,-130.93,0.0,-0.06,0.07,-10.14,67
3.2557740211486816,1,0.2,3.2487196922302246,0.83,-130.93,0.0,-0.06,0.07,-10.14,67
3.301793098449707,1,0.2,3.202700614929199,0.83,-130.95,0.0,-0.15,-0.05,-10.3,67
3.3518168926239014,1,0.2,3.152676820755005,0.83,-130.95,0.0,-0.15,-0.05,-10.3,67
3.4020049571990967,1,0.2,3.1024887561798096,0.83,-130.9,0.0,-0.12,-0.04,-10.21,67
3.4507358074188232,1,0.2,3.053757905960083,0.83,-130.9,0.0,-0.12,-0.04,-10.21,67
3.5084218978881836,1,0.2,2.9960718154907227,0.83,-130.95,0.0,0.32,-0.25,-10.15,67
3.554778814315796,1,0.2,2.9497148990631104,0.83,-130.95,0.0,0.32,-0.25,-10.15,67
3.6055078506469727,1,0.2,2.8989858627319336,0.84,-131.0,0.0,-0.3,0.1,-10.02,67
3.656169891357422,1,0.2,2.8483238220214844,0.84,-131.0,0.0,-0.3,0.1,-10.02,67
3.702286720275879,1,0.2,2.8022069931030273,0.84,-130.92,0.0,-0.17,0.04,-10.16,67
3.75286602973938,1,0.2,2.7516276836395264,0.84,-130.92,0.0,-0.17,0.04,-10.16,67
3.8027467727661133,1,0.2,2.701746940612793,0.85,-130.86,0.0,-0.1,0.01,-9.9,67
3.8518319129943848,1,0.2,2.6526618003845215,0.85,-130.86,0.0,-0.1,0.01,-9.9,67
3.911078929901123,1,0.2,2.593414783477783,0.86,-130.92,0.0,0.15,-0.09,-9.89,67
3.958893060684204,1,0.2,2.545600652694702,0.86,-130.92,0.0,0.15,-0.09,-9.89,67
4.009439945220947,1,0.2,2.495053768157959,0.87,-130.79,0.0,-0.26,-0.01,-9.87,67
4.057930946350098,1,0.2,2.4465627670288086,0.87,-130.79,0.0,-0.26,-0.01,-9.87,67
4.1054017543792725,1,0.2,2.399091958999634,0.88,-130.79,0.0,0.02,-0.01,-10.01,67
4.155849933624268,1,0.2,2.3486437797546387,0.88,-130.79,0.0,0.02,-0.01,-10.01,67
4.204010963439941,1,0.2,2.300482749938965,0.89,-130.86,0.0,-0.15,-0.01,-10.05,67
4.255587816238403,1,0.2,2.248905897140503,0.89,-130.86,0.0,-0.15,-0.01,-10.05,67
4.305645704269409,1,0.2,2.198848009109497,0.9,-130.85,0.0,-0.01,-0.2,-9.98,67
4.35482382774353,1,0.2,2.149669885635376,0.9,-130.85,0.0,-0.01,-0.2,-9.98,67
4.406014919281006,1,0.2,2.0984787940979004,0.9,-130.85,0.0,-0.01,-0.2,-9.98,67
4.456268072128296,1,0.2,2.0482256412506104,0.91,-130.82,0.0,0.0,0.06,-10.23,67
4.502960920333862,1,0.2,2.001532793045044,0.91,-130.82,0.0,0.0,0.06,-10.23,67
4.55255389213562,1,0.2,1.9519398212432861,0.92,-130.9,0.0,-0.09,-0.02,-9.91,67
4.60384202003479,1,0.2,1.9006516933441162,0.92,-130.9,0.0,-0.09,-0.02,-9.91,67
4.654860019683838,1,0.2,1.8496336936950684,0.93,-130.78,0.0,-0.01,-0.02,-9.84,67
4.701171875,1,0.2,1.8033218383789062,0.93,-130.78,0.0,-0.01,-0.02,-9.84,67
4.7620298862457275,1,0.2,1.7424638271331787,0.94,-130.77,0.0,-0.04,-0.09,-10.1,67
4.811094045639038,1,0.2,1.6933996677398682,0.94,-130.77,0.0,-0.04,-0.09,-10.1,67
4.860489845275879,1,0.2,1.6440038681030273,0.95,-130.8,0.0,-0.44,0.16,-10.01,67
4.910424709320068,1,0.2,1.594069004058838,0.95,-130.8,0.0,-0.44,0.16,-10.01,67
4.959725856781006,1,0.2,1.5447678565979004,0.96,-130.74,0.0,0.15,-0.07,-9.92,67
5.009670972824097,1,0.2,1.4948227405548096,0.96,-130.74,0.0,0.15,-0.07,-9.92,67
5.060572862625122,1,0.2,1.4439208507537842,0.98,-130.75,0.0,0.1,-0.09,-10.08,67
5.110499143600464,1,0.2,1.3939945697784424,0.98,-130.75,0.0,0.1,-0.09,-10.08,67
5.157657861709595,1,0.2,1.3468358516693115,0.99,-130.71,0.0,-0.02,-0.06,-9.77,67
5.2063868045806885,1,0.2,1.2981069087982178,0.99,-130.71,0.0,-0.02,-0.06,-9.77,67
5.257903814315796,1,0.2,1.2465898990631104,1.0,-130.69,0.0,-0.21,0.13,-10.04,67
5.30755090713501,1,0.2,1.1969428062438965,1.0,-130.69,0.0,-0.21,0.13,-10.04,67
5.354851722717285,1,0.2,1.149641990661621,1.01,-130.71,-0.01,0.13,-0.22,-10.03,67
5.404220819473267,1,0.2,1.1002728939056396,1.01,-130.71,-0.01,0.13,-0.22,-10.03,67
5.4551169872283936,1,0.2,1.0493767261505127,1.02,-130.72,-0.01,0.03,-0.03,-9.75,67
5.502769947052002,1,0.2,1.0017237663269043,1.02,-130.72,-0.01,0.03,-0.03,-9.75,67
5.550195932388306,1,0.2,0.9542977809906006,1.03,-130.74,-0.01,-0.12,0.02,-9.69,67
5.612026929855347,1,0.2,0.8924667835235596,1.03,-130.74,-0.01,-0.12,0.02,-9.69,67
5.649996042251587,1,0.2,0.8544976711273193,1.05,-130.7,0.0,-0.47,0.11,-10.03,67
5.712954759597778,1,0.2,0.7915389537811279,1.05,-130.7,0.0,-0.47,0.11,-10.03,67
5.750654935836792,1,0.2,0.7538387775421143,1.05,-130.67,0.0,-0.35,0.17,-10.22,67
5.8008787631988525,1,0.2,0.7036149501800537,1.05,-130.67,0.0,-0.35,0.17,-10.22,67
5.851463794708252,1,0.2,0.6530299186706543,1.06,-130.64,0.0,-0.17,-0.03,-9.77,67
5.90045690536499,1,0.2,0.604036808013916,1.06,-130.64,0.0,-0.17,-0.03,-9.77,67
5.950052738189697,1,0.2,0.554440975189209,1.07,-130.6,0.0,0.0,-0.14,-10.14,67
6.007662773132324,1,0.2,0.49683094024658203,1.07,-130.6,0.0,0.0,-0.14,-10.14,67
6.058835983276367,1,0.2,0.44565773010253906,1.08,-130.58,0.0,-0.17,0.05,-9.98,67
6.111256122589111,1,0.2,0.3932375907897949,1.08,-130.58,0.0,-0.17,0.05,-9.98,67
6.160664796829224,1,0.2,0.3438289165496826,1.09,-130.59,0.0,-0.03,0.03,-10.02,67
6.206294059753418,1,0.2,0.2981996536254883,1.09,-130.59,0.0,-0.03,0.03,-10.02,67
6.256089925765991,1,0.2,0.24840378761291504,1.09,-130.59,0.0,-0.03,0.03,-10.02,67
6.307078838348389,1,0.2,0.19741487503051758,1.11,-130.61,0.0,-0.36,0.23,-10.04,67
6.3592987060546875,1,0.2,0.14519500732421875,1.11,-130.61,0.0,-0.36,0.23,-10.04,67
6.410676002502441,1,0.2,0.09381771087646484,1.12,-130.57,0.0,0.19,-0.14,-9.88,67
6.4574480056762695,1,0.2,0.04704570770263672,1.12,-130.57,0.0,0.19,-0.14,-9.88,67
6.507514953613281,2,0.0,2.9999918937683105,1.14,-130.55,0.0,0.0,-0.03,-10.0,67
6.557013034820557,2,0.0,2.950493812561035,1.14,-130.55,0.0,0.0,-0.03,-10.0,67
6.605051755905151,2,0.0,2.9024550914764404,1.15,-130.61,0.0,0.26,-0.13,-9.69,67
6.653922080993652,2,0.0,2.8535847663879395,1.15,-130.61,0.0,0.26,-0.13,-9.69,67
6.703695774078369,2,0.0,2.8038110733032227,1.15,-130.61,0.0,-0.11,0.07,-9.71,67
6.755276918411255,2,0.0,2.752229928970337,1.15,-130.61,0.0,-0.11,0.07,-9.71,67
6.805579900741577,2,0.0,2.7019269466400146,1.16,-130.53,0.0,0.2,-0.06,-9.97,67
6.853710889816284,2,0.0,2.6537959575653076,1.16,-130.53,0.0,0.2,-0.06,-9.97,67
6.902540922164917,2,0.0,2.604965925216675,1.16,-130.53,0.0,0.2,-0.06,-9.97,67
6.951864004135132,2,0.0,2.55564284324646,1.16,-130.49,0.0,0.0,-0.01,-9.73,67
7.002665996551514,2,0.0,2.504840850830078,1.16,-130.49,0.0,0.0,-0.01,-9.73,67
7.051817893981934,2,0.0,2.455688953399658,1.17,-130.54,0.0,-0.15,0.02,-10.01,67
7.101923704147339,2,0.0,2.405583143234253,1.17,-130.54,0.0,-0.15,0.02,-10.01,67
7.151870012283325,2,0.0,2.3556368350982666,1.16,-130.54,0.0,0.06,-0.07,-10.08,67
7.202004909515381,2,0.0,2.305501937866211,1.16,-130.54,0.0,0.06,-0.07,-10.08,67
7.25042200088501,2,0.0,2.257084846496582,1.16,-130.46,0.0,-0.2,0.0,-9.55,67
7.311267852783203,2,0.0,2.1962389945983887,1.16,-130.46,0.0,-0.2,0.0,-9.55,67
7.360200881958008,2,0.0,2.147305965423584,1.17,-130.45,0.0,-0.34,0.23,-9.99,67
7.410738945007324,2,0.0,2.0967679023742676,1.17,-130.45,0.0,-0.34,0.23,-9.99,67
