test_distance,sample_num,detected,x_tag,y_tag,z_tag,battery
1.0,292,1,0.1167308764897079,-0.09856378689559349,0.7465079568633544,51
1.0,293,1,0.11870125952881087,-0.09747164057894747,0.742707283665796,51
1.0,294,1,0.11976611777993901,-0.09715038968197678,0.7397730271363339,51
1.0,295,1,0.11990983209926745,-0.09662689738715959,0.7363031182578695,51
1.0,296,1,0.11946859353633436,-0.09502295977604312,0.7332658081086597,51
1.0,297,1,0.11855911363964403,-0.09467278817435937,0.7306520961576811,51
1.0,298,1,0.11704233612587617,-0.09581083479280021,0.7291481555560889,51
1.0,299,1,0.11521845875201335,-0.09753979940310398,0.7279506932516583,51
1.5,0,1,0.1371498770172189,-0.29154531278486606,1.5011153966959268,49
1.5,1,1,0.1359812618575809,-0.3040183720636,1.5038463484128128,49
1.5,2,1,0.13376106733910892,-0.311255415425881,1.4991674592085373,49
1.5,3,1,0.1298062763192936,-0.3177309858822325,1.5016147894873744,49
1.5,4,1,0.12635395002941965,-0.3206715480951559,1.5041849198689672,49
1.5,5,1,0.12284137091518148,-0.32295982476016183,1.50451290539205,49
1.5,6,1,0.12168403404144386,-0.3252292968229705,1.5091610453556275,49
1.5,7,1,0.1210053450538451,-0.32905178926106354,1.5120232015870787,49
1.5,8,1,0.12134248640354424,-0.3316866419414087,1.514251393460123,49
1.5,9,1,0.12219407837087004,-0.33257794951632064,1.5115034502376596,49
1.5,10,1,0.12553638188227043,-0.3311416375481671,1.5075193076789253,49
1.5,11,1,0.1310603071859685,-0.3263660810440032,1.5033726937991942,49
1.5,12,1,0.1338606134032631,-0.32390581644920724,1.5015100822050391,49
1.5,13,1,0.1392013995009404,-0.3189466383958805,1.496765396300898,49
1.5,14,1,0.14313759391972236,-0.31537544515162014,1.4908839762985953,49
1.5,15,1,0.14830641095087696,-0.3098930223157935,1.481496744545338,49
1.5,16,1,0.15214174601581734,-0.30850716041351894,1.4791028869176925,49
1.5,17,1,0.15749345079243868,-0.3081068030819703,1.4750202984241516,49
1.5,18,1,0.16063847346015345,-0.30862085572951875,1.4679026198892513,49
1.5,19,1,0.16385545244542,-0.31009990042524394,1.4644217509302022,49
1.5,20,1,0.16431814075366374,-0.3099143023951287,1.462879777069893,49
1.5,21,1,0.16237550863766143,-0.30973445513497877,1.4632995254203134,49
1.5,22,1,0.15957088564576907,-0.3086294997793136,1.465430435011447,49
1.5,23,1,0.15638378660905286,-0.3073012506839097,1.4652773821325336,49
1.5,24,1,0.15234770371990866,-0.3047310837368938,1.4691607326637992,49
1.5,25,1,0.14929474818788172,-0.30139590284549933,1.4724408691231954,49
